"","PLOT","SUBPLOT","SESSION","Log copies final","Common","Species","Family","Group","LeafHabit","MycoType","Wood Anatomy","Sap Flow","YYYYMMDD","Date","DATE","Year","Temp1_7d_avg","Moisture1_7d_avg","PLOT_G.spp"
"259","PIAB","1",8,9.74911137433602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-11-01,"November 1-3",2023-11-01,2023,11.795,0.147,"P. abies"
"260","PIAB","2",8,8.92896202433602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-11-01,"November 1-3",2023-11-01,2023,11.795,0.147,"P. abies"
"261","PIAB","3",8,9.69012432433602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-11-01,"November 1-3",2023-11-01,2023,11.795,0.147,"P. abies"
"262","PIAB","4",8,8.48808660433602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-11-01,"November 1-3",2023-11-01,2023,11.795,0.147,"P. abies"
"263","PIAB","5",8,9.95941792433602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-11-01,"November 1-3",2023-11-01,2023,11.795,0.147,"P. abies"
"264","PIAB","6",8,8.90980662433602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-11-01,"November 1-3",2023-11-01,2023,11.795,0.147,"P. abies"
"265","PIAB","6",8,9.50707604433602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-11-01,"November 1-3",2023-11-01,2023,11.795,0.147,"P. abies"
"266","PIAB","1",9,9.34894975433602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-12-07,"December 6-8",2023-12-07,2023,4.428,0.1906,"P. abies"
"267","PIAB","2",9,10.374940324336,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-12-07,"December 6-8",2023-12-07,2023,4.428,0.1906,"P. abies"
"268","PIAB","3",9,10.317725699336,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-12-07,"December 6-8",2023-12-07,2023,4.428,0.1906,"P. abies"
"269","PIAB","4",9,9.37493736433602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-12-07,"December 6-8",2023-12-07,2023,4.428,0.1906,"P. abies"
"270","PIAB","5",9,10.572618244336,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-12-07,"December 6-8",2023-12-07,2023,4.428,0.1906,"P. abies"
"271","PIAB","6",9,9.67577141433602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-12-07,"December 6-8",2023-12-07,2023,4.428,0.1906,"P. abies"
